Centro;Descripción Centro;Sección;Descripción Sección;Programa;Descripción Programa;Capítulo;Descripción Capítulo;Económico;Descripción Económico;Presupuesto 2022 V40
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;6;INVERSIONES REALES;63599;OTRO MOBILIARIO Y ENSERES (REFORMA Y REPOSICIÓN);88.150,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32501;ABSENTISMO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22300;TRANSPORTES;300,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32501;ABSENTISMO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;7.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32501;ABSENTISMO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;2.392.306,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;98.364,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;511.074,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;95.078,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;142.067,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;8.578,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;12006;TRIENIOS;158.128,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;484.377,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;1.027.123,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;60.056,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;13000;RETRIBUCIONES BÁSICAS;30.570,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;13002;OTRAS REMUNERACIONES;34.516,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;13100;RETRIBUCIONES BÁSICAS;29.298,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;13102;OTRAS REMUNERACIONES;34.120,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;54.461,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;698.816,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;1;GASTOS DE PERSONAL;16104;INDEMNIZAC. POR JUBILACIONES ANTICIPADAS PERS.LAB.;1.540,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20500;ARRENDAMIENTOS DE MOBILIARIO Y ENSERES;2.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21300;REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE;22.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21500;REP., MANT. Y CONSERV. DE MOBILIARIO;2.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22000;MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE;3.100,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22001;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;4.440,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22103;COMBUSTIBLES Y CARBURANTES;250,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22104;VESTUARIO;1.500,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22105;PRODUCTOS ALIMENTICIOS;65.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22110;PRODUCTOS DE LIMPIEZA Y ASEO;8.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;56.559,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22300;TRANSPORTES;337.830,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22400;PRIMAS DE SEGUROS;4.200,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;39.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22606;REUNIONES, CONFERENCIAS Y CURSOS;13.500,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22699;OTROS GASTOS DIVERSOS;300,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;1.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;5.500,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;8.236.072,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;26000;TRABAJOS REALIZ. POR INSTITUCIONES S.F. DE LUCRO;69.569,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;4;TRANSFERENCIAS CORRIENTES;48203;PREMIOS;49.700,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;4;TRANSFERENCIAS CORRIENTES;48901;OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO;97.850,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;6;INVERSIONES REALES;62301;INSTALACIONES TÉCNICAS;6.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;6;INVERSIONES REALES;62302;ÚTILES Y HERRAMIENTAS;500,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;6;INVERSIONES REALES;62599;OTRO MOBILIARIO Y ENSERES;84.850,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;6;INVERSIONES REALES;63300;MAQUINARIA (REFORMA Y REPOSICIÓN);3.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;6;INVERSIONES REALES;63599;OTRO MOBILIARIO Y ENSERES (REFORMA Y REPOSICIÓN);26.500,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;33701;INSTALACIONES  JUVENTUD;6;INVERSIONES REALES;62302;ÚTILES Y HERRAMIENTAS;1.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;33701;INSTALACIONES  JUVENTUD;6;INVERSIONES REALES;62599;OTRO MOBILIARIO Y ENSERES;267.500,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;33701;INSTALACIONES  JUVENTUD;6;INVERSIONES REALES;62901;SEÑALIZACIÓN;1.500,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;33702;ACTIVIDADES  OCIO Y TIEMPO LIBRE JUVENTUD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;5.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;33702;ACTIVIDADES  OCIO Y TIEMPO LIBRE JUVENTUD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22300;TRANSPORTES;2.500,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;33702;ACTIVIDADES  OCIO Y TIEMPO LIBRE JUVENTUD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;6.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;33702;ACTIVIDADES  OCIO Y TIEMPO LIBRE JUVENTUD;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;4.524.878,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;33702;ACTIVIDADES  OCIO Y TIEMPO LIBRE JUVENTUD;4;TRANSFERENCIAS CORRIENTES;48203;PREMIOS;68.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;33702;ACTIVIDADES  OCIO Y TIEMPO LIBRE JUVENTUD;4;TRANSFERENCIAS CORRIENTES;48901;OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO;4.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;10000;RETRIBUCIONES BÁSICAS;103.849,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;106.915,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;11000;RETRIBUCIONES BÁSICAS;81.970,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;11001;RETRIBUCIONES COMPLEMENTARIAS;229.183,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;65.576,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;79.992,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;36.498,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;88.328,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;12006;TRIENIOS;66.198,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;172.484,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;419.577,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;18.284,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;81.040,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;324.826,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22601;ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS;4.000,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23000;DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO;4.900,00
001;AYUNTAMIENTO DE MADRID;180;FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;91208;ÁREA GOB. FAMILIAS, IGUALDAD Y B. SOCIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23100;GASTOS DE VIAJE  MIEMBROS DE LOS ORG. DE GOBIERNO;6.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;206.470,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;295.092,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;194.750,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;286.150,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;152.159,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;51.468,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;12006;TRIENIOS;187.088,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;660.667,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;1.566.471,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;72.749,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;217.957,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;798.285,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20500;ARRENDAMIENTOS DE MOBILIARIO Y ENSERES;4.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;50.015,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21300;REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE;39.118,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21500;REP., MANT. Y CONSERV. DE MOBILIARIO;2.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22000;MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE;43.194,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22001;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;1.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22002;MATERIAL INFORMÁTICO NO INVENTARIABLE;43.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22104;VESTUARIO;10.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22105;PRODUCTOS ALIMENTICIOS;500,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22106;PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO;20.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22110;PRODUCTOS DE LIMPIEZA Y ASEO;2.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22111;REPUESTOS DE MAQUIN., UTILLAJE Y ELEM.TRANSPORTES;2.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22112;SUMIN.MAT.ELECTRÓNICO, ELÉCTRICO Y TELECOMUNICAC.;1.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;3.000,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22300;TRANSPORTES;18.150,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22501;TRIBUTOS DE LAS COMUNIDADES AUTÓNOMAS;6.182,00
001;AYUNTAMIENTO DE MADRID;190;OBRAS Y EQUIPAMIENTOS;15320;DIR.Y GEST.ADMV. DE OBRAS Y EQUIPAMIENTOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;415.000,00
